96850
0
96340
96070
96710
0
96700
0
96710
96348
0
96154
96345
96730
96730
0
60563
96383
96700
96850
96870
96870
96770
96870
96730
96730
96340
0
96798
96790
0
96383
96870
0
96890
96660
96700
96039
0
96770
96470
96340
0
96858
96870
96810
96810
96700
96720
96340
96770
96536
96340
96660
96410
96760
0
96720
0
0
96710
96740
96860
96000
96810
96330
0
96383
96720
96730
0
96850
96700
96340
96700
96717
96340
96340
96880
96380
95398
96160
96800
96820
96860
96820
96340
96330
0
96770
96360
96757
96200
96850
40094
96700
96870
0
96529
96538
96550
96548
96860
96860
93770
96790
96810
95980
96700
96860
96780
95980
96740
96558
96340
96579
96700
0
0
96800
96800
96290
96800
96800
96780
96340
96720
96340
93770
96760
96710
96710
0
96780
0
96718
96160
96490
96740
96470
95980
96386
96700
96480
0
96700
96400
96740
0
96340
96700
96152
0
95980
96250
96365
96700
0
96730
96730
96518
96770
96720
96840
96599
96720
96810
96349
96710
96340
96760
0
96340
96810
96710
96710
96340
96180
0
96820
96860
96400
96200
93770
96980
95980
96153
96739
96845
96340
96400
96400
96770
96729
96630
96330
96730
0
96700
93770
96220
96710
0
96729
0
96538
96365
96700
96338
96790
96870
96410
0
96640
96660
96340
96710
0
96770
96780
96700
0
93770
96340
96340
96870
96360
77500
96360
93770
96250
96566
96870
96345
96290
96340
96365
96340
96700
96770
0
96848
96340
96340
96240
96740
96770
15667
93770
0
0
0
0
0
0
0
0
96400
96717
96710
96340
96860
0
96710
96340
96710
0
96710
96710
96340
96340
96770
96717
96340
96390
0
96890
96536
96536
96440
96470
96470
96538
96470
96770
96904
96770
96990
96470
96717
96850
96850
96850
96566
96770
96717
75700
96870
96770
96340
0
96717
96730
96536
96932
96730
96730
96330
96760
96730
96999
83018
96730
96730
96730
96536
96340
96730
96730
96566
96538
96346
96730
96739
0
96739
96739
96730
96730
96730
96730
96730
96730
96566
96730
96739
96730
31127
96250
96730
96490
96830
96830
96566
96610
96730
96730
96598
96566
96566
96730
96568
96566
96730
0
96730
0
96606
96610
96730
0
96730
0
96340
96739
96739
96730
96730
96730
96739
96610
96730
96270
96566
96536
96340
0
96850
96850
0
96536
96536
96340
96535
96340
96100
96858
0
96026
0
96330
96250
96250
96850
0
96850
96850
0
0
96730
96640
96340
96730
0
0
96950
96770
96343
96343
96400
96343
96346
96343
96400
96400
96400
96343
96343
96840
0
96730
96730
96730
96730
96730
96700
96566
96819
96730
96816
96730
96819
96730
69730
96400
96580
96730
96598
96730
96730
96730
96598
96770
0
96819
96730
96730
96819
96730
0
96819
